TransactionID,CustomerID,ProductID,ScarcityMessage,CountdownTimer,RecommendedLabel,InfluencerCampaign,FreeShipping,TrendingBadge,Purchased,Quantity,FinalAmount,DecisionTimeMinutes,Decision_Speed,Age,Gender,City,IncomeLevel,Occupation,LoyaltyMember,YearsAsCustomer,BrandFamiliarity,Age_Group,Years_As_Customer_Range,Category,Brand,OriginalPrice,CurrentPrice,Rating,ReviewCount,Discount_Percentage
118,210,181,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,1,1,22568,7.51,Fast,45,Female,Mumbai,Middle,Engineer,No,0,Medium,Mid Career,New Customer,Beauty,L'Oreal,37605,22563,4.5,5258,40
119,369,153,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,1,1,8000.4,15.19,Medium,62,Female,Mumbai,Low,Teacher,Yes,7,Medium,Seniors,6-10 Years,Home,Ikea,13334,8000.4,4.3,2711,40
120,172,17,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,1,1,11157,10.65,Medium,45,Male,Kolkata,High,Doctor,Yes,10,Medium,Mid Career,6-10 Years,Electronics,Sony,18595,11157,4.3,596,40
121,660,168,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,1,4,80153.4,1,Fast,46,Male,Bengaluru,High,Doctor,Yes,1,High,Mature Adults,1-2 Years,Home,Ikea,21093,20038.35,4.7,2235,5
122,1003,51,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1,2,45542,22.21,Medium,23,Male,Delhi,Middle,Student,Yes,6,High,Gen Z,6-10 Years,Electronics,Samsung,22771,22771,3.7,1742,0
123,982,218,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,1,2,5329.3,10.68,Medium,26,Female,Chennai,High,Business,No,0,Medium,Young Adult,New Customer,Beauty,Nivea,3129,2659.65,4.9,2633,15
124,707,49,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,0,0,0,19.55,Medium,25,Female,Delhi,High,Business,No,0,Low,Gen Z,New Customer,Electronics,Dell,26627,21301.6,4.4,2969,20
125,1283,273,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,20.11,Medium,41,Female,Bengaluru,Low,Engineer,No,0,Low,Mid Career,New Customer,Books,Oxford,28398,21298.5,3.3,1065,25
126,848,91,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,22.36,Medium,27,Female,Pune,High,Business,No,0,Low,Young Adult,New Customer,Fashion,Nike,9762,6833.4,4.6,957,30
127,119,131,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,1,1,6162.1,5.78,Fast,42,Male,Ahmedabad,High,Student,No,0,Medium,Mid Career,New Customer,Home,Ikea,8803,6162.1,3.9,2392,30
128,1148,44,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,1,1,38706.45,8.62,Fast,28,Female,Pune,High,Designer,Yes,5,Medium,Young Adult,3-5 Years,Electronics,Dell,45537,38706.45,4.7,3091,15
129,862,64,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,1,2,5728,12.23,Medium,35,Female,Ahmedabad,Middle,Designer,No,0,Medium,Young Adult,New Customer,Fashion,Nike,2864,2864,3.9,1480,0
130,953,277,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,1,4,80052,12.24,Medium,54,Female,Mumbai,Low,Analyst,No,0,Low,Mature Adults,New Customer,Books,Oxford,20008,20008,4.8,2957,0
131,849,86,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,4,37726.4,7.07,Fast,36,Male,Ahmedabad,High,Analyst,No,0,High,Mid Career,New Customer,Fashion,H&M,15711,9426.6,3.9,1031,40
132,831,154,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,1,1,29731.2,13.94,Medium,57,Female,Delhi,High,Engineer,No,0,Low,Seniors,New Customer,Home,Prestige,34972,29726.2,4.8,1435,15
133,136,295,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,1,3,69924,17.59,Medium,47,Female,Chennai,High,Engineer,Yes,4,High,Mature Adults,3-5 Years,Books,HarperCollins,29135,23308,4.6,959,20
134,839,188,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,1,2,41706,3.44,Fast,61,Male,Pune,Middle,Teacher,Yes,6,Medium,Seniors,6-10 Years,Beauty,Maybelline,20848,20848,5,1118,0
135,1193,13,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,0,0,0,25.6,Slow,43,Female,Mumbai,Middle,Freelancer,No,0,High,Mid Career,New Customer,Electronics,Dell,17739,16852.05,4.1,2699,5
136,456,108,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,1,1,23231.2,6.56,Fast,30,Female,Hyderabad,High,Doctor,Yes,8,Low,Young Adult,6-10 Years,Fashion,Nike,29039,23231.2,4.2,3866,20
137,905,117,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,1,4,24847.2,16.33,Medium,50,Female,Chennai,High,Designer,No,0,Low,Mature Adults,New Customer,Fashion,Adidas,10353,6211.8,4.3,1327,40
138,47,83,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,1,2,1953.6,8.56,Fast,28,Male,Bengaluru,High,Analyst,No,0,High,Young Adult,New Customer,Fashion,H&M,1628,976.8,4.7,3243,40
139,522,73,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,1,1,1825,7.19,Fast,32,Female,Delhi,Middle,Designer,No,0,Low,Young Adult,New Customer,Fashion,H&M,1820,1820,4.4,3907,0
140,656,151,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,1,1,12338.5,1,Fast,65,Female,Ahmedabad,Middle,Designer,No,0,High,Seniors,New Customer,Home,Milton,14510,12333.5,4,1491,15
141,1475,114,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,28.1,Slow,63,Female,Delhi,High,Teacher,No,0,Low,Seniors,New Customer,Fashion,Zara,49439,44495.1,4.3,560,10
142,322,89,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0,0,0,18.16,Medium,40,Female,Delhi,Middle,Doctor,No,0,High,Mid Career,New Customer,Fashion,Nike,6751,6075.9,4.3,5116,10
143,415,124,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,1,4,59180.8,4.87,Fast,38,Male,Pune,Middle,Student,Yes,6,Medium,Mid Career,6-10 Years,Home,Philips,18494,14795.2,4.1,1324,20
144,613,104,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,1,4,8565.2,29.1,Slow,58,Female,Hyderabad,Middle,Analyst,Yes,2,Low,Seniors,1-2 Years,Fashion,Nike,3059,2141.3,4.5,3424,30
145,1489,69,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,22.37,Medium,27,Male,Ahmedabad,Middle,Student,No,0,High,Young Adult,New Customer,Fashion,Nike,18355,17437.25,4,1920,5
146,1281,136,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,1,3,20341.8,20.2,Medium,59,Female,Hyderabad,High,Designer,Yes,9,Medium,Seniors,6-10 Years,Home,Philips,11301,6780.6,4.9,20,40
147,53,283,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,1,1,25939.45,19.05,Medium,45,Male,Pune,Middle,Student,No,0,Medium,Mid Career,New Customer,Books,Oxford,30517,25939.45,4.8,1765,15
148,351,152,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,0,0,0,23.3,Medium,20,Female,Ahmedabad,Low,Freelancer,No,0,Low,Gen Z,New Customer,Home,Milton,25023,22520.7,4.6,3598,10
149,1233,180,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1,1,13726.2,19.95,Medium,19,Male,Delhi,Low,Analyst,Yes,1,High,Gen Z,1-2 Years,Home,Ikea,22877,13726.2,4.4,1010,40
150,88,296,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,1,2,37286,22.57,Medium,46,Male,Pune,Middle,Analyst,Yes,4,Medium,Mature Adults,3-5 Years,Books,HarperCollins,18643,18643,4.3,1640,0
151,1284,185,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,2,2012.8,7.07,Fast,21,Male,Kolkata,High,Teacher,Yes,3,Low,Gen Z,3-5 Years,Beauty,Maybelline,1184,1006.4,4.3,1108,15
152,423,67,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,1,2,40512,18.18,Medium,63,Female,Bengaluru,High,Manager,Yes,2,Medium,Seniors,1-2 Years,Fashion,Zara,20256,20256,3.9,3352,0
153,1377,120,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,1,2,42168.6,7.34,Fast,31,Male,Chennai,Low,Teacher,Yes,7,Low,Young Adult,6-10 Years,Fashion,H&M,22194,21084.3,4,4034,5
154,441,147,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,1,2,73696.4,11.43,Medium,54,Male,Chennai,Low,Freelancer,No,0,Medium,Mature Adults,New Customer,Home,Milton,46054,36843.2,4.1,4029,20
155,652,143,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,1,4,62813,23.13,Medium,31,Female,Delhi,Middle,Analyst,No,0,High,Young Adult,New Customer,Home,Prestige,20931,15698.25,5,20,25
156,993,45,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,9.71,Fast,39,Female,Chennai,Low,Teacher,Yes,5,Medium,Mid Career,3-5 Years,Electronics,Apple,19566,15652.8,4.1,3423,20
157,190,32,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1,1,31737.6,21.09,Medium,52,Male,Chennai,Low,Business,No,0,High,Mature Adults,New Customer,Electronics,Dell,35264,31737.6,3.9,346,10
158,836,105,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,1,1,7012.8,23.05,Medium,61,Female,Mumbai,High,Teacher,No,0,Medium,Seniors,New Customer,Fashion,H&M,11688,7012.8,4.5,9434,40
159,758,275,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,1,1,14792.75,5.93,Fast,44,Male,Delhi,Low,Engineer,No,0,Medium,Mid Career,New Customer,Books,HarperCollins,19717,14787.75,4.4,1412,25
160,1176,216,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1,2,59824.5,21.23,Medium,27,Female,Bengaluru,High,Doctor,Yes,4,Medium,Young Adult,3-5 Years,Beauty,Nivea,39883,29912.25,3.8,20,25
161,1495,253,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,1,1,12329.2,3.08,Fast,62,Male,Bengaluru,Low,Student,Yes,10,High,Seniors,6-10 Years,Books,Penguin,17606,12324.2,4,1623,30
162,997,53,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,1,1,34222.1,18.51,Medium,38,Female,Delhi,Middle,Manager,No,0,Medium,Mid Career,New Customer,Electronics,Samsung,38019,34217.1,4.2,3227,10
163,614,125,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,1,4,124189.6,11.66,Medium,38,Female,Pune,Middle,Business,No,0,Medium,Mid Career,New Customer,Home,Milton,38803,31042.4,5,3228,20
164,610,175,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0,0,0,25.93,Slow,44,Male,Bengaluru,Low,Doctor,No,0,High,Mid Career,New Customer,Home,Prestige,6002,5401.8,4,2115,10
165,627,131,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,1,3,18486.3,10.08,Medium,45,Female,Pune,Middle,Freelancer,No,0,High,Mid Career,New Customer,Home,Ikea,8803,6162.1,3.9,2392,30
166,1222,126,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,1,3,86996.7,9.57,Fast,25,Male,Pune,Low,Doctor,No,0,High,Gen Z,New Customer,Home,Prestige,41427,28998.9,3.8,4152,30
167,482,108,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,1,1,23231.2,2.73,Fast,40,Male,Bengaluru,Middle,Teacher,Yes,7,Low,Mid Career,6-10 Years,Fashion,Nike,29039,23231.2,4.2,3866,20
168,251,16,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,0,14.22,Medium,52,Male,Hyderabad,Low,Doctor,Yes,5,Medium,Mature Adults,3-5 Years,Electronics,Apple,21937,19743.3,4.1,5834,10
169,502,258,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,1,1,6255.9,4.37,Fast,57,Female,Ahmedabad,Low,Manager,No,0,Low,Seniors,New Customer,Books,Oxford,8937,6255.9,4.1,3859,30
170,35,280,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,12.87,Medium,57,Female,Pune,Low,Teacher,No,0,Medium,Seniors,New Customer,Books,Penguin,35560,33782,4.5,1742,5
171,160,25,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,0,0,0,20.78,Medium,40,Female,Delhi,High,Doctor,Yes,5,Medium,Mid Career,3-5 Years,Electronics,Sony,9137,7766.45,4.4,20,15
172,136,125,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,1,1,31047.4,11.28,Medium,47,Female,Chennai,High,Engineer,Yes,4,High,Mature Adults,3-5 Years,Home,Milton,38803,31042.4,5,3228,20
173,1158,156,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,1,3,15000.75,9.32,Fast,39,Male,Chennai,Middle,Designer,Yes,6,High,Mid Career,6-10 Years,Home,Prestige,6667,5000.25,4.2,4477,25
174,1084,236,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,0,0,0,6.87,Fast,30,Female,Bengaluru,Middle,Analyst,Yes,4,Medium,Young Adult,3-5 Years,Beauty,Lakme,44306,31014.2,4.2,20,30
175,1046,297,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,1,1,9903.2,5.62,Fast,35,Male,Hyderabad,Middle,Designer,No,0,Medium,Young Adult,New Customer,Books,Pearson,12379,9903.2,4.5,3100,20
176,693,125,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,1,1,31047.4,8.24,Fast,42,Female,Delhi,Middle,Doctor,Yes,4,Low,Mid Career,3-5 Years,Home,Milton,38803,31042.4,5,3228,20
177,1076,225,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,3,41727.6,16.74,Medium,60,Female,Mumbai,Low,Engineer,No,0,High,Seniors,New Customer,Beauty,Maybelline,23182,13909.2,4.1,593,40
178,242,282,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1,3,69004.8,24.9,Medium,56,Male,Chennai,Middle,Business,No,0,Low,Seniors,New Customer,Books,Pearson,28752,23001.6,4.6,1913,20
179,1351,250,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,1,2,78053.4,1.94,Fast,30,Male,Hyderabad,Middle,Analyst,No,0,Medium,Young Adult,New Customer,Books,Pearson,43363,39026.7,3.9,20,10
180,752,88,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,1,4,80229.6,1,Fast,46,Male,Chennai,Middle,Doctor,Yes,10,Medium,Mature Adults,6-10 Years,Fashion,Zara,22286,20057.4,4.4,3988,10
181,1408,246,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,1,2,9467.1,1,Fast,40,Female,Mumbai,Low,Doctor,No,0,Medium,Mid Career,New Customer,Books,Pearson,5563,4728.55,4.3,5163,15
182,229,124,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,1,2,29600.4,9.32,Fast,20,Male,Kolkata,High,Student,No,0,Low,Gen Z,New Customer,Home,Philips,18494,14795.2,4.1,1324,20
183,746,6,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,1,2,4594,8.9,Fast,47,Male,Ahmedabad,Middle,Designer,Yes,10,Low,Mature Adults,6-10 Years,Electronics,Samsung,2292,2292,4.1,1661,0
184,1045,228,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,1,2,18851.6,18.33,Medium,57,Female,Chennai,Middle,Student,No,0,Low,Seniors,New Customer,Beauty,Maybelline,11776,9420.8,4.1,1072,20
185,744,251,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0,0,0,18.97,Medium,25,Female,Bengaluru,Middle,Freelancer,No,0,Low,Gen Z,New Customer,Books,Pearson,10379,8303.2,4.7,5936,20
186,670,104,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,1,2,4282.6,3.53,Fast,23,Female,Hyderabad,Middle,Business,Yes,3,High,Gen Z,3-5 Years,Fashion,Nike,3059,2141.3,4.5,3424,30
187,250,136,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,0,0,11.9,Medium,51,Female,Bengaluru,Low,Business,Yes,8,Medium,Mature Adults,6-10 Years,Home,Philips,11301,6780.6,4.9,20,40
188,572,110,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,1,3,101112.3,9.59,Fast,48,Male,Mumbai,High,Business,No,0,High,Mature Adults,New Customer,Fashion,Zara,37449,33704.1,4.1,2647,10
189,359,36,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,1,2,11604.2,9.82,Fast,49,Female,Ahmedabad,Low,Engineer,No,0,Medium,Mature Adults,New Customer,Electronics,Sony,6826,5802.1,4.4,5268,15
190,453,299,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0,0,0,13.39,Medium,37,Female,Mumbai,High,Teacher,Yes,6,Low,Mid Career,6-10 Years,Books,HarperCollins,1726,1208.2,4.2,738,30
191,1026,7,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,1,2,1123.2,5.96,Fast,19,Male,Bengaluru,High,Doctor,Yes,5,Low,Gen Z,3-5 Years,Electronics,Samsung,936,561.6,4.4,20,40
192,946,167,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,1,1,2508.8,1.43,Fast,38,Male,Bengaluru,Middle,Business,Yes,5,Low,Mid Career,3-5 Years,Home,Ikea,4173,2503.8,4.3,1281,40
193,911,5,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,1,1,5770.65,9.48,Fast,29,Female,Delhi,Middle,Freelancer,Yes,8,Low,Young Adult,6-10 Years,Electronics,Samsung,6789,5770.65,4.1,3476,15
194,543,207,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,1,2,41089.4,16.2,Medium,20,Male,Pune,Low,Teacher,No,0,Medium,Gen Z,New Customer,Beauty,L'Oreal,21626,20544.7,3.7,4799,5
195,1440,271,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,0,0,0,18.92,Medium,49,Female,Bengaluru,Low,Engineer,Yes,8,Medium,Mature Adults,6-10 Years,Books,Pearson,30662,22996.5,4.6,466,25
196,132,194,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,1,1,16945.15,15.24,Medium,56,Male,Mumbai,High,Student,Yes,4,Medium,Seniors,3-5 Years,Beauty,Lakme,17837,16945.15,4.4,5877,5
197,514,182,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0,0,0,19.57,Medium,24,Female,Kolkata,Middle,Teacher,No,0,High,Gen Z,New Customer,Beauty,L'Oreal,8119,7713.05,4.3,3223,5
198,178,249,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,1,3,14816.25,4.23,Fast,22,Female,Mumbai,Low,Engineer,No,0,Low,Gen Z,New Customer,Books,Pearson,6585,4938.75,3.9,2157,25
199,509,293,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,1,1,34715.7,8.9,Fast,51,Female,Mumbai,Middle,Doctor,Yes,3,Medium,Mature Adults,3-5 Years,Books,Oxford,40842,34715.7,4.4,2946,15
200,1443,259,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,760.4,7.54,Fast,42,Male,Hyderabad,Middle,Freelancer,Yes,3,High,Mid Career,3-5 Years,Books,Pearson,1259,755.4,4.5,740,40
201,550,70,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,1,3,91232.4,21.41,Medium,26,Female,Pune,Middle,Business,Yes,8,Medium,Young Adult,6-10 Years,Fashion,H&M,43444,30410.8,4.6,284,30
202,1363,169,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,1,13230,26.31,Slow,38,Female,Delhi,High,Doctor,Yes,1,High,Mid Career,1-2 Years,Home,Prestige,13225,13225,4,1921,0
203,743,246,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,1,4,18914.2,5.94,Fast,62,Male,Mumbai,High,Business,Yes,6,Medium,Seniors,6-10 Years,Books,Pearson,5563,4728.55,4.3,5163,15
204,1050,89,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,1,3,18227.7,22.03,Medium,45,Female,Kolkata,Middle,Designer,No,0,Low,Mid Career,New Customer,Fashion,Nike,6751,6075.9,4.3,5116,10
205,687,203,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,1,2,4874,11.53,Medium,26,Male,Bengaluru,Low,Doctor,Yes,9,Medium,Young Adult,6-10 Years,Beauty,Nivea,2560,2432,4.1,3621,5
206,399,7,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,1,1,566.6,4.01,Fast,32,Female,Ahmedabad,High,Engineer,No,0,Medium,Young Adult,New Customer,Electronics,Samsung,936,561.6,4.4,20,40
207,1147,264,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,1,2,14082.4,8.07,Fast,23,Male,Hyderabad,Middle,Designer,No,0,Medium,Gen Z,New Customer,Books,Oxford,7818,7036.2,3.6,2586,10
208,1454,185,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1,4,4045.6,3.6,Fast,22,Female,Hyderabad,Low,Doctor,Yes,5,Low,Gen Z,3-5 Years,Beauty,Maybelline,1184,1006.4,4.3,1108,15
209,396,223,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,1,1,6759,21.12,Medium,44,Male,Chennai,Low,Student,No,0,Medium,Mid Career,New Customer,Beauty,Maybelline,9012,6759,3.8,3705,25
210,1169,248,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,0,0,8.12,Fast,60,Male,Ahmedabad,Middle,Engineer,No,0,Low,Seniors,New Customer,Books,Penguin,14343,11474.4,4.9,3470,20
211,392,66,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,1,1,2943.9,5.99,Fast,50,Male,Kolkata,Middle,Engineer,Yes,4,High,Mature Adults,3-5 Years,Fashion,H&M,3271,2943.9,3.7,2623,10
212,1076,136,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,1,2,13561.2,7.61,Fast,60,Female,Mumbai,Low,Engineer,No,0,High,Seniors,New Customer,Home,Philips,11301,6780.6,4.9,20,40
213,1184,258,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,1,6255.9,9.23,Fast,54,Male,Hyderabad,Low,Teacher,No,0,Low,Mature Adults,New Customer,Books,Oxford,8937,6255.9,4.1,3859,30
214,675,50,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,1,1,10855.4,25.14,Slow,25,Female,Delhi,Middle,Analyst,Yes,10,High,Gen Z,6-10 Years,Electronics,Apple,18084,10850.4,4.3,2077,40
215,1106,247,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,0,0,16.88,Medium,44,Female,Kolkata,Low,Manager,No,0,Medium,Mid Career,New Customer,Books,HarperCollins,33264,28274.4,4.3,949,15
216,409,87,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,0,0,0,31.41,Slow,22,Male,Chennai,Low,Engineer,No,0,High,Gen Z,New Customer,Fashion,Zara,31747,30159.65,4.3,3114,5
217,119,173,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0,0,0,28.08,Slow,42,Male,Ahmedabad,High,Student,No,0,Medium,Mid Career,New Customer,Home,Milton,44259,44259,4.1,2917,0
218,145,153,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,1,1,8000.4,19.17,Medium,59,Female,Hyderabad,Middle,Manager,No,0,Low,Seniors,New Customer,Home,Ikea,13334,8000.4,4.3,2711,40
219,671,206,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,1,1,26212.9,17.56,Medium,43,Male,Hyderabad,Middle,Engineer,Yes,10,High,Mid Career,6-10 Years,Beauty,Nivea,37447,26212.9,4.6,475,30
220,1354,252,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,0,0,15.55,Medium,50,Male,Pune,High,Designer,No,0,Low,Mature Adults,New Customer,Books,Oxford,25850,15510,3.7,3513,40
221,192,105,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,0,0,16.02,Medium,56,Male,Mumbai,Low,Doctor,Yes,8,High,Seniors,6-10 Years,Fashion,H&M,11688,7012.8,4.5,9434,40
222,684,52,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,1,20885.2,15.01,Medium,42,Female,Hyderabad,High,Manager,No,0,Low,Mid Career,New Customer,Electronics,Sony,29836,20885.2,4.2,1055,30
223,1057,127,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,27.2,Slow,56,Male,Mumbai,Middle,Student,No,0,Medium,Seniors,New Customer,Home,Prestige,37273,31682.05,5,4358,15
224,304,184,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,1,1,21307,11.9,Medium,18,Female,Pune,Middle,Student,Yes,1,Medium,Gen Z,1-2 Years,Beauty,Maybelline,21307,21307,4.4,2522,0
225,1083,226,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,1,2,13602,5.98,Fast,55,Male,Hyderabad,Middle,Teacher,No,0,Medium,Mature Adults,New Customer,Beauty,Lakme,11335,6801,4.3,4219,40
226,459,227,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,1,1,39295.8,20.42,Medium,34,Female,Delhi,Middle,Manager,No,0,Low,Young Adult,New Customer,Beauty,L'Oreal,43662,39295.8,3.9,3407,10
227,1213,102,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,1,3,31697.7,8.33,Fast,29,Female,Kolkata,Middle,Freelancer,Yes,8,Medium,Young Adult,6-10 Years,Fashion,Nike,11122,10565.9,4.7,4396,5
228,869,281,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,1,2,86634,1,Fast,44,Male,Hyderabad,Low,Teacher,No,0,Low,Mid Career,New Customer,Books,HarperCollins,48130,43317,4.4,6235,10
229,821,25,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,5.8,Fast,56,Male,Hyderabad,Low,Engineer,No,0,High,Seniors,New Customer,Electronics,Sony,9137,7766.45,4.4,20,15
230,266,36,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,0,0,17.43,Medium,38,Male,Ahmedabad,Low,Analyst,No,0,Low,Mid Career,New Customer,Electronics,Sony,6826,5802.1,4.4,5268,15
231,695,8,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,0,18.86,Medium,46,Female,Hyderabad,High,Designer,No,0,Medium,Mature Adults,New Customer,Electronics,Apple,24718,21010.3,3.6,1487,15
232,1285,278,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,15.44,Medium,31,Male,Kolkata,High,Student,Yes,3,Low,Young Adult,3-5 Years,Books,Penguin,23912,23912,4.4,1758,0
233,30,55,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,1,3,26904,18.79,Medium,28,Male,Bengaluru,Middle,Designer,No,0,High,Young Adult,New Customer,Electronics,Sony,8968,8968,4.4,2365,0
234,1138,181,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,0,0,0,20.72,Medium,19,Female,Bengaluru,Middle,Freelancer,Yes,2,High,Gen Z,1-2 Years,Beauty,L'Oreal,37605,22563,4.5,5258,40
235,740,244,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,1,1,18518.25,14.92,Medium,39,Male,Ahmedabad,High,Manager,No,0,Medium,Mid Career,New Customer,Books,HarperCollins,24691,18518.25,4,553,25
236,1080,231,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,1,3,122302.8,13.79,Medium,64,Male,Bengaluru,Low,Freelancer,No,0,Medium,Seniors,New Customer,Beauty,L'Oreal,47956,40762.6,5,2563,15
